sample_name,scene_id,im_id,gt_idx,obj_id,partial_points,gt_points,completion_points,normalization_scale,bbox_diag_partial_raw,bbox_diag_gt_raw,bbox_diag_completion_raw,partial_cd_l1,partial_cd_l2,partial_cd_l2_x1000,partial_precision_0p01,partial_recall_0p01,partial_fscore_0p01,partial_precision_0p02,partial_recall_0p02,partial_fscore_0p02,completed_cd_l1,completed_cd_l2,completed_cd_l2_x1000,completed_precision_0p01,completed_recall_0p01,completed_fscore_0p01,completed_precision_0p02,completed_recall_0p02,completed_fscore_0p02,cd_l2_improvement_abs,cd_l2_improvement_percent,completed_x_cd_l1,completed_x_cd_l2,completed_x_cd_l2_x1000,completed_x_precision_0p01,completed_x_recall_0p01,completed_x_fscore_0p01,completed_x_precision_0p02,completed_x_recall_0p02,completed_x_fscore_0p02,completed_x_cd_l2_improvement_percent
scene000057_im000001_gt000000_obj000004,57,1,0,4,2048,8192,8192,63.91020202636719,152.51901245117188,179.38197326660156,188.31324768066406,0.2659502170332482,0.09752788006115265,97.52788006115264,0.02783203125,0.0078125,0.012200342465753425,0.1337890625,0.0445556640625,0.06684874443874059,0.12985248028692958,0.017150679778090712,17.150679778090712,0.0201416015625,0.023681640625,0.021768639014623954,0.101318359375,0.1541748046875,0.12227910930781176,0.08037720028306194,82.41458773907856,0.12985248028692958,0.017150679778090712,17.150679778090712,0.0201416015625,0.023681640625,0.021768639014623954,0.101318359375,0.1541748046875,0.12227910930781176,82.41458773907856
scene000057_im000001_gt000001_obj000012,57,1,1,12,2048,8192,8192,120.9552001953125,275.297119140625,322.4444580078125,328.408447265625,0.22216104850975227,0.06907203863310821,69.0720386331082,0.10205078125,0.0299072265625,0.04625798595050879,0.46435546875,0.14501953125,0.22101534329927885,0.1714494368135519,0.027035268472940202,27.035268472940203,0.0321044921875,0.0386962890625,0.035093531115301724,0.134033203125,0.210693359375,0.1638394536782932,0.042036770160168005,60.859315856385585,0.1714494368135519,0.027035268472940202,27.035268472940203,0.0321044921875,0.0386962890625,0.035093531115301724,0.134033203125,0.210693359375,0.1638394536782932,60.859315856385585
scene000057_im000001_gt000002_obj000018,57,1,2,18,2048,8192,8192,82.48526000976562,140.8140869140625,137.8689727783203,171.78228759765625,0.11092894814148573,0.011004788119465208,11.004788119465209,0.11962890625,0.02734375,0.04451308139534884,0.33203125,0.1116943359375,0.1671574105914718,0.18017281293856252,0.05835405311979966,58.35405311979966,0.06396484375,0.11962890625,0.08335843999335106,0.2757568359375,0.537109375,0.364418104257396,-0.04734926500033445,-430.2605782712284,0.18017281293856252,0.05835405311979966,58.35405311979966,0.06396484375,0.11962890625,0.08335843999335106,0.2757568359375,0.537109375,0.364418104257396,-430.2605782712284
scene000057_im000001_gt000003_obj000020,57,1,3,20,2048,8192,8192,153.6667938232422,287.7532043457031,280.23974609375,339.3009948730469,0.09769392974570076,0.010153010622052885,10.153010622052886,0.27099609375,0.0587158203125,0.0965191566780822,0.67578125,0.1787109375,0.28266964285714286,0.09968855747017866,0.012094740479295403,12.094740479295403,0.124755859375,0.1434326171875,0.13344390966374603,0.3531494140625,0.4727783203125,0.4043002307608816,-0.001941729857242518,-19.124670794936197,0.09968855747017866,0.012094740479295403,12.094740479295403,0.124755859375,0.1434326171875,0.13344390966374603,0.3531494140625,0.4727783203125,0.4043002307608816,-19.124670794936197
scene000057_im000001_gt000004_obj000021,57,1,4,21,2048,8192,8192,54.04462814331055,131.93609619140625,163.31155395507812,161.11985778808594,0.28605551034305743,0.12160683210312802,121.60683210312801,0.04150390625,0.0115966796875,0.018128142959770114,0.234375,0.0728759765625,0.11118146603098927,0.1607992043205025,0.025820606525521535,25.820606525521537,0.0205078125,0.022705078125,0.021550582627118644,0.104736328125,0.1549072265625,0.12497451846791255,0.09578622557760648,78.7671415503822,0.1607992043205025,0.025820606525521535,25.820606525521537,0.0205078125,0.022705078125,0.021550582627118644,0.104736328125,0.1549072265625,0.12497451846791255,78.7671415503822
scene000058_im000030_gt000000_obj000003,58,30,0,3,2048,8192,8192,65.47061920166016,153.98861694335938,247.185302734375,190.88833618164062,0.5721477563966013,0.511768336144067,511.768336144067,0.04736328125,0.01171875,0.01878873966942149,0.28955078125,0.07763671875,0.12244301653922872,0.4526106845045923,0.3051599723084616,305.1599723084616,0.0113525390625,0.01220703125,0.011764289183937824,0.0750732421875,0.091064453125,0.08229924859937546,0.20660836383560544,40.371462875624935,0.4526106845045923,0.3051599723084616,305.1599723084616,0.0113525390625,0.01220703125,0.011764289183937824,0.0750732421875,0.091064453125,0.08229924859937546,40.371462875624935
scene000058_im000030_gt000001_obj000007,58,30,1,7,2048,8192,8192,82.37660217285156,161.37596130371094,188.08554077148438,196.04583740234375,0.3072776872028077,0.13345127938661677,133.45127938661676,0.11083984375,0.030029296875,0.04725580860051993,0.48876953125,0.1146240234375,0.18569880228353228,0.2408439395784439,0.07637041480836822,76.37041480836822,0.029052734375,0.034423828125,0.03151104266826923,0.1392822265625,0.2052001953125,0.16593438898055457,0.057080864578248555,42.77281180113807,0.2408439395784439,0.07637041480836822,76.37041480836822,0.029052734375,0.034423828125,0.03151104266826923,0.1392822265625,0.2052001953125,0.16593438898055457,42.77281180113807
scene000058_im000030_gt000002_obj000008,58,30,2,8,2048,8192,8192,55.71820068359375,133.5331268310547,151.31796264648438,163.65597534179688,0.19912756297525136,0.05982893231006284,59.82893231006284,0.0673828125,0.018798828125,0.029396467776203965,0.3359375,0.10986328125,0.16557708105147864,0.1085333572538447,0.010725418860580304,10.725418860580303,0.0279541015625,0.0311279296875,0.02945576817536157,0.1385498046875,0.20654296875,0.16584808597895295,0.049103513449482536,82.07319026688303,0.1085333572538447,0.010725418860580304,10.725418860580303,0.0279541015625,0.0311279296875,0.02945576817536157,0.1385498046875,0.20654296875,0.16584808597895295,82.07319026688303
scene000058_im000030_gt000003_obj000011,58,30,3,11,2048,8192,8192,136.73272705078125,308.6426086425781,361.2524108886719,381.4385070800781,0.2097437211411841,0.0803411018502016,80.3411018502016,0.173828125,0.045654296875,0.07231559371523916,0.6796875,0.1898193359375,0.2967609328934438,0.15353956487318132,0.021503811280625444,21.503811280625445,0.0177001953125,0.018798828125,0.018232977111204012,0.1075439453125,0.140869140625,0.12197121660012285,0.05883729056957616,73.23435852209253,0.15353956487318132,0.021503811280625444,21.503811280625445,0.0177001953125,0.018798828125,0.018232977111204012,0.1075439453125,0.140869140625,0.12197121660012285,73.23435852209253
scene000059_im000001_gt000000_obj000002,59,1,0,2,2048,8192,8192,132.4598388671875,313.7049865722656,376.66094970703125,381.9165344238281,0.2381741552933914,0.08164122336022171,81.64122336022172,0.091796875,0.024658203125,0.03887414832285115,0.46337890625,0.13134765625,0.2046780390496716,0.13326219365075942,0.015109734090879406,15.109734090879407,0.0269775390625,0.0303955078125,0.028584711602393616,0.128662109375,0.181884765625,0.15071269101316823,0.06653148926934231,81.49251876810881,0.13326219365075942,0.015109734090879406,15.109734090879407,0.0269775390625,0.0303955078125,0.028584711602393616,0.128662109375,0.181884765625,0.15071269101316823,81.49251876810881
scene000059_im000001_gt000001_obj000004,59,1,1,4,2048,8192,8192,61.919105529785156,141.61676025390625,173.27679443359375,177.671630859375,0.2777805202257269,0.12687614868349523,126.87614868349523,0.0556640625,0.0159912109375,0.02484494782793867,0.30859375,0.09130859375,0.14092071123321123,0.17916635116775614,0.029569907753118622,29.569907753118624,0.01611328125,0.019287109375,0.01755792025862069,0.0830078125,0.1204833984375,0.09829479416616677,0.0973062409303766,76.69387977177365,0.17916635116775614,0.029569907753118622,29.569907753118624,0.01611328125,0.019287109375,0.01755792025862069,0.0830078125,0.1204833984375,0.09829479416616677,76.69387977177365
scene000059_im000001_gt000002_obj000006,59,1,2,6,2048,8192,8192,89.71632385253906,131.16238403320312,140.07925415039062,154.58717346191406,0.2640821004058504,0.08716344959010962,87.16344959010962,0.22509765625,0.05126953125,0.08351679825530035,0.65283203125,0.1092529296875,0.18718073617451544,0.16677231539340154,0.028170621980230577,28.170621980230578,0.042236328125,0.0557861328125,0.04807472466531756,0.1591796875,0.292236328125,0.20609852454029204,0.05899282760987904,67.68069401486024,0.16677231539340154,0.028170621980230577,28.170621980230578,0.042236328125,0.0557861328125,0.04807472466531756,0.1591796875,0.292236328125,0.20609852454029204,67.68069401486024
scene000059_im000001_gt000003_obj000009,59,1,3,9,2048,8192,8192,84.48318481445312,148.3323974609375,186.638671875,173.60202026367188,0.4957107675095042,0.2618552082232308,261.85520822323076,0.07177734375,0.0159912109375,0.026155304676634215,0.318359375,0.0435791015625,0.0766639439291737,0.46544962142169555,0.22444003702807322,224.44003702807322,0.0313720703125,0.0321044921875,0.03173405573918269,0.145751953125,0.1055908203125,0.12246278722984459,0.037415171195157554,14.288496092566254,0.46544962142169555,0.22444003702807322,224.44003702807322,0.0313720703125,0.0321044921875,0.03173405573918269,0.145751953125,0.1055908203125,0.12246278722984459,14.288496092566254
scene000059_im000001_gt000004_obj000015,59,1,4,15,2048,8192,8192,107.176025390625,274.9421691894531,310.6885070800781,323.201904296875,0.17191246927736828,0.034858156144168734,34.85815614416873,0.103515625,0.028076171875,0.04417178803339518,0.45751953125,0.1280517578125,0.20009922379872838,0.12837447554800155,0.013749408685051374,13.749408685051375,0.0283203125,0.031494140625,0.029823022959183675,0.1356201171875,0.1920166015625,0.15896456358862704,0.02110874745911736,60.556121705962774,0.12837447554800155,0.013749408685051374,13.749408685051375,0.0283203125,0.031494140625,0.029823022959183675,0.1356201171875,0.1920166015625,0.15896456358862704,60.556121705962774
scene000059_im000001_gt000005_obj000018,59,1,5,18,2048,8192,8192,71.76608276367188,115.28366088867188,137.11447143554688,134.4976348876953,0.10755088934440421,0.012594202370398443,12.594202370398444,0.234375,0.0489501953125,0.08098610512710039,0.61376953125,0.1512451171875,0.24268723447223553,0.08282480847993406,0.0054341490325498345,5.4341490325498345,0.070068359375,0.1053466796875,0.08416004751652749,0.198486328125,0.39794921875,0.2648650960652886,0.007160053337848609,56.85197940504497,0.08282480847993406,0.0054341490325498345,5.4341490325498345,0.070068359375,0.1053466796875,0.08416004751652749,0.198486328125,0.39794921875,0.2648650960652886,56.85197940504497
